DateTime,Command
5/23/2024 19:15,cmd: SitFlush: Begin
5/23/2024 19:13,cmd: SitFlush: Begin
5/23/2024 19:13,cmd: SitFlush: Begin
5/23/2024 19:12,cmd: SitFlush: Begin
5/23/2024 19:11,cmd: SitFlush: Begin
5/23/2024 19:10,cmd: SitFlush: Begin
5/23/2024 19:09,cmd: SitFlush: Begin
5/23/2024 19:08,cmd: SitFlush: Begin
5/23/2024 19:07,cmd: SitFlush: Begin
5/23/2024 19:05,cmd: SitFlush: Begin
5/23/2024 19:04,cmd: SitFlush: Begin
5/23/2024 19:04,cmd: SitFlush: Begin
5/23/2024 19:03,cmd: SitFlush: Begin
5/23/2024 19:02,cmd: SitFlush: Begin
5/23/2024 19:01,cmd: SitFlush: Begin
5/23/2024 19:01,cmd: SitFlush: Begin
5/23/2024 18:59,cmd: SitFlush: Begin
5/23/2024 18:58,cmd: SitFlush: Begin
5/23/2024 18:57,cmd: SitFlush: Begin
5/23/2024 18:56,cmd: SitFlush: Begin
5/23/2024 18:55,cmd: SitFlush: Begin
5/23/2024 18:54,cmd: SitFlush: Begin
5/23/2024 18:53,cmd: SitFlush: Begin
5/23/2024 18:52,cmd: SitFlush: Begin
5/23/2024 18:51,cmd: SitFlush: Begin
5/23/2024 18:51,cmd: SitFlush: Begin
5/23/2024 18:49,cmd: SitFlush: Begin
5/23/2024 18:47,cmd: SitFlush: Begin
5/23/2024 18:45,cmd: SitFlush: Begin
5/23/2024 18:43,cmd: SitFlush: Begin
5/23/2024 18:41,cmd: SitFlush: Begin
5/23/2024 18:40,cmd: SitFlush: Begin
5/23/2024 18:38,cmd: SitFlush: Begin
5/23/2024 18:36,cmd: SitFlush: Begin
5/23/2024 18:34,cmd: SitFlush: Begin
5/23/2024 18:32,cmd: SitFlush: Begin
5/23/2024 18:31,cmd: SitFlush: Begin
5/23/2024 18:31,cmd: SitFlush: Begin
5/23/2024 18:30,cmd: SitFlush: Begin
5/23/2024 18:29,cmd: SitFlush: Begin
5/23/2024 18:28,cmd: SitFlush: Begin
5/23/2024 18:27,cmd: SitFlush: Begin
5/23/2024 18:27,cmd: SitFlush: Begin
5/23/2024 18:26,cmd: SitFlush: Begin
5/23/2024 18:25,cmd: SitFlush: Begin
5/23/2024 18:24,cmd: SitFlush: Begin
5/23/2024 18:21,cmd: SitFlush: Begin
5/23/2024 18:21,cmd: SitFlush: Begin
5/23/2024 18:14,cmd: SitFlush: Begin
5/23/2024 18:09,cmd: SitFlush: Begin
5/23/2024 18:06,cmd: SitFlush: Begin
5/23/2024 18:03,cmd: SitFlush: Begin
5/23/2024 18:01,cmd: SitFlush: Begin
5/23/2024 17:58,cmd: SitFlush: Begin
5/23/2024 17:51,cmd: SitFlush: Begin
5/23/2024 17:44,cmd: SitFlush: Begin
5/23/2024 17:33,cmd: SitFlush: Begin
5/23/2024 17:27,cmd: SitFlush: Begin
5/23/2024 17:20,cmd: SitFlush: Begin
5/23/2024 17:13,cmd: SitFlush: Begin
5/23/2024 17:06,cmd: SitFlush: Begin
5/23/2024 16:58,cmd: SitFlush: Begin
5/23/2024 16:44,cmd: SitFlush: Begin
5/23/2024 16:43,cmd: SitFlush: Begin
5/23/2024 16:42,cmd: SitFlush: Begin
5/23/2024 16:41,cmd: SitFlush: Begin
5/23/2024 16:40,cmd: SitFlush: Begin
5/23/2024 16:39,cmd: SitFlush: Begin
5/23/2024 16:38,cmd: SitFlush: Begin
5/23/2024 16:37,cmd: SitFlush: Begin
5/23/2024 16:37,cmd: SitFlush: Begin
5/23/2024 16:36,cmd: SitFlush: Begin
5/23/2024 16:35,cmd: SitFlush: Begin
5/23/2024 16:34,cmd: SitFlush: Begin
5/23/2024 16:33,cmd: SitFlush: Begin
5/23/2024 16:33,cmd: SitFlush: Begin
5/23/2024 16:28,cmd: SitFlush: Begin
5/23/2024 16:18,cmd: SitFlush: Begin
5/23/2024 16:17,cmd: SitFlush: Begin
5/23/2024 16:16,cmd: SitFlush: Begin
5/23/2024 16:15,cmd: SitFlush: Begin
5/23/2024 16:14,cmd: SitFlush: Begin
5/23/2024 16:14,cmd: SitFlush: Begin
5/23/2024 16:12,cmd: SitFlush: Begin
5/23/2024 16:11,cmd: SitFlush: Begin
5/23/2024 16:06,cmd: SitFlush: Begin
5/23/2024 15:55,cmd: SitFlush: Begin
5/23/2024 15:50,cmd: SitFlush: Begin
5/23/2024 15:48,cmd: SitFlush: Begin
5/23/2024 15:41,cmd: SitFlush: Begin
5/23/2024 15:38,cmd: SitFlush: Begin
5/23/2024 15:37,cmd: SitFlush: Begin
5/23/2024 15:29,cmd: SitFlush: Begin
5/23/2024 15:26,cmd: SitFlush: Begin
5/23/2024 15:17,cmd: SitFlush: Begin
5/23/2024 15:12,cmd: SitFlush: Begin
5/23/2024 13:49,cmd: SitFlush: Begin
5/23/2024 13:46,cmd: SitFlush: Begin
5/23/2024 13:45,cmd: SitFlush: Begin
5/23/2024 13:44,cmd: SitFlush: Begin
5/23/2024 13:43,cmd: SitFlush: Begin
5/23/2024 13:41,cmd: SitFlush: Begin
5/23/2024 13:40,cmd: SitFlush: Begin
5/23/2024 13:39,cmd: SitFlush: Begin
5/23/2024 13:37,cmd: SitFlush: Begin
5/23/2024 13:36,cmd: SitFlush: Begin
5/23/2024 13:34,cmd: SitFlush: Begin
5/23/2024 13:33,cmd: SitFlush: Begin
5/23/2024 10:03,cmd: SitFlush: Begin
5/23/2024 9:49,cmd: SitFlush: Begin
5/23/2024 9:48,cmd: SitFlush: Begin
5/23/2024 9:35,cmd: SitFlush: Begin
5/22/2024 17:23,cmd: SitFlush: Begin
5/22/2024 17:14,cmd: SitFlush: Begin
5/22/2024 17:10,cmd: SitFlush: Begin
5/22/2024 17:09,cmd: SitFlush: Begin
5/22/2024 17:02,cmd: SitFlush: Begin
5/22/2024 16:59,cmd: SitFlush: Begin
5/22/2024 16:55,cmd: SitFlush: Begin
5/22/2024 16:46,cmd: SitFlush: Begin
5/22/2024 16:41,cmd: SitFlush: Begin
5/22/2024 16:39,cmd: SitFlush: Begin
5/22/2024 16:35,cmd: SitFlush: Begin
5/22/2024 16:29,cmd: SitFlush: Begin
5/22/2024 16:23,cmd: SitFlush: Begin
5/22/2024 16:21,cmd: SitFlush: Begin
5/22/2024 16:17,cmd: SitFlush: Begin
5/22/2024 16:12,cmd: SitFlush: Begin
5/22/2024 15:53,cmd: SitFlush: Begin
5/22/2024 15:49,cmd: SitFlush: Begin
5/22/2024 15:44,cmd: SitFlush: Begin
5/22/2024 14:29,cmd: SitFlush: Begin
5/22/2024 14:27,cmd: SitFlush: Begin
5/22/2024 14:25,cmd: SitFlush: Begin
5/22/2024 14:23,cmd: SitFlush: Begin
5/22/2024 14:20,cmd: SitFlush: Begin
5/22/2024 14:18,cmd: SitFlush: Begin
5/22/2024 14:16,cmd: SitFlush: Begin
5/22/2024 14:14,cmd: SitFlush: Begin
5/22/2024 14:12,cmd: SitFlush: Begin
5/22/2024 14:11,cmd: SitFlush: Begin
5/22/2024 14:10,cmd: SitFlush: Begin
5/22/2024 14:09,cmd: SitFlush: Begin
5/22/2024 14:08,cmd: SitFlush: Begin
5/22/2024 10:38,cmd: SitFlush: Begin
5/22/2024 10:29,cmd: SitFlush: Begin
5/22/2024 9:47,cmd: SitFlush: Begin
5/22/2024 9:23,cmd: SitFlush: Begin
5/21/2024 15:27,cmd: SitFlush: Begin
5/21/2024 15:23,cmd: SitFlush: Begin
5/21/2024 15:19,cmd: SitFlush: Begin
5/21/2024 15:09,cmd: SitFlush: Begin
5/21/2024 15:01,cmd: SitFlush: Begin
5/21/2024 14:53,cmd: SitFlush: Begin
5/21/2024 14:46,cmd: SitFlush: Begin
5/21/2024 14:32,cmd: SitFlush: Begin
5/21/2024 14:23,cmd: SitFlush: Begin
5/21/2024 14:15,cmd: SitFlush: Begin
5/21/2024 14:03,cmd: SitFlush: Begin
5/21/2024 9:27,cmd: SitFlush: Begin
5/21/2024 9:23,cmd: SitFlush: Begin
5/21/2024 9:22,cmd: SitFlush: Begin
5/21/2024 9:13,cmd: SitFlush: Begin
5/18/2024 14:13,cmd: SitFlush: Begin
5/18/2024 14:11,cmd: SitFlush: Begin
5/18/2024 14:08,cmd: SitFlush: Begin
5/18/2024 14:07,cmd: SitFlush: Begin
5/18/2024 14:05,cmd: SitFlush: Begin
5/17/2024 16:04,cmd: SitFlush: Begin
5/17/2024 16:03,cmd: SitFlush: Begin
5/17/2024 16:02,cmd: SitFlush: Begin
5/17/2024 16:01,cmd: SitFlush: Begin
5/17/2024 16:00,cmd: SitFlush: Begin
5/17/2024 15:59,cmd: SitFlush: Begin
5/17/2024 15:57,cmd: SitFlush: Begin
5/17/2024 15:56,cmd: SitFlush: Begin
5/17/2024 15:55,cmd: SitFlush: Begin
5/17/2024 15:54,cmd: SitFlush: Begin
5/17/2024 15:53,cmd: SitFlush: Begin
5/17/2024 15:51,cmd: SitFlush: Begin
5/17/2024 15:50,cmd: SitFlush: Begin
5/17/2024 15:49,cmd: SitFlush: Begin
5/17/2024 15:48,cmd: SitFlush: Begin
5/17/2024 15:47,cmd: SitFlush: Begin
5/17/2024 15:46,cmd: SitFlush: Begin
5/17/2024 15:44,cmd: SitFlush: Begin
5/17/2024 15:43,cmd: SitFlush: Begin
5/17/2024 15:42,cmd: SitFlush: Begin
5/17/2024 15:41,cmd: SitFlush: Begin
5/17/2024 15:40,cmd: SitFlush: Begin
5/17/2024 15:39,cmd: SitFlush: Begin
5/17/2024 15:37,cmd: SitFlush: Begin
5/17/2024 15:36,cmd: SitFlush: Begin
5/17/2024 15:35,cmd: SitFlush: Begin
5/17/2024 15:34,cmd: SitFlush: Begin
5/17/2024 15:33,cmd: SitFlush: Begin
5/17/2024 15:31,cmd: SitFlush: Begin
5/17/2024 15:30,cmd: SitFlush: Begin
5/17/2024 15:29,cmd: SitFlush: Begin
5/17/2024 15:27,cmd: SitFlush: Begin
5/17/2024 15:26,cmd: SitFlush: Begin
5/17/2024 15:25,cmd: SitFlush: Begin
5/17/2024 15:23,cmd: SitFlush: Begin
5/17/2024 15:22,cmd: SitFlush: Begin
5/17/2024 15:21,cmd: SitFlush: Begin
5/17/2024 15:19,cmd: SitFlush: Begin
5/17/2024 15:18,cmd: SitFlush: Begin
5/17/2024 15:17,cmd: SitFlush: Begin
5/17/2024 15:16,cmd: SitFlush: Begin
5/17/2024 15:14,cmd: SitFlush: Begin
5/17/2024 15:13,cmd: SitFlush: Begin
5/17/2024 15:12,cmd: SitFlush: Begin
5/17/2024 15:10,cmd: SitFlush: Begin
5/17/2024 15:09,cmd: SitFlush: Begin
5/17/2024 15:08,cmd: SitFlush: Begin
5/17/2024 15:06,cmd: SitFlush: Begin
5/17/2024 15:05,cmd: SitFlush: Begin
5/17/2024 15:04,cmd: SitFlush: Begin
5/17/2024 14:24,cmd: SitFlush: Begin
5/17/2024 14:23,cmd: SitFlush: Begin
5/17/2024 14:21,cmd: SitFlush: Begin
5/17/2024 14:21,cmd: SitFlush: Begin
5/17/2024 14:19,cmd: SitFlush: Begin
5/17/2024 14:18,cmd: SitFlush: Begin
5/17/2024 14:17,cmd: SitFlush: Begin
5/17/2024 14:16,cmd: SitFlush: Begin
5/17/2024 14:14,cmd: SitFlush: Begin
5/17/2024 14:13,cmd: SitFlush: Begin
5/17/2024 14:12,cmd: SitFlush: Begin
5/17/2024 14:11,cmd: SitFlush: Begin
5/17/2024 14:10,cmd: SitFlush: Begin
5/17/2024 14:08,cmd: SitFlush: Begin
5/17/2024 14:07,cmd: SitFlush: Begin
5/17/2024 14:06,cmd: SitFlush: Begin
5/17/2024 14:05,cmd: SitFlush: Begin
5/17/2024 14:04,cmd: SitFlush: Begin
5/17/2024 14:02,cmd: SitFlush: Begin
5/17/2024 14:01,cmd: SitFlush: Begin
5/17/2024 14:00,cmd: SitFlush: Begin
5/17/2024 13:58,cmd: SitFlush: Begin
5/17/2024 13:57,cmd: SitFlush: Begin
5/17/2024 13:56,cmd: SitFlush: Begin
5/17/2024 13:55,cmd: SitFlush: Begin
5/17/2024 13:53,cmd: SitFlush: Begin
5/17/2024 13:52,cmd: SitFlush: Begin
5/17/2024 13:51,cmd: SitFlush: Begin
5/17/2024 13:49,cmd: SitFlush: Begin
5/17/2024 13:48,cmd: SitFlush: Begin
5/17/2024 13:47,cmd: SitFlush: Begin
5/17/2024 13:39,cmd: SitFlush: Begin
5/17/2024 13:38,cmd: SitFlush: Begin
5/17/2024 13:36,cmd: SitFlush: Begin
5/17/2024 13:27,cmd: SitFlush: Begin
5/17/2024 13:10,cmd: SitFlush: Begin
5/17/2024 9:40,cmd: SitFlush: Begin
5/17/2024 9:32,cmd: SitFlush: Begin
5/17/2024 9:31,cmd: SitFlush: Begin
5/17/2024 9:20,cmd: SitFlush: Begin
5/15/2024 17:22,cmd: SitFlush: Begin
5/15/2024 17:18,cmd: SitFlush: Begin
5/15/2024 13:41,cmd: SitFlush: Begin
5/15/2024 13:38,cmd: SitFlush: Begin
5/15/2024 13:36,cmd: SitFlush: Begin
5/15/2024 13:35,cmd: SitFlush: Begin
5/15/2024 13:33,cmd: SitFlush: Begin
5/15/2024 13:32,cmd: SitFlush: Begin
5/15/2024 13:28,cmd: SitFlush: Begin
5/15/2024 9:59,cmd: SitFlush: Begin
5/15/2024 9:55,cmd: SitFlush: Begin
5/15/2024 9:52,cmd: SitFlush: Begin
5/15/2024 9:36,cmd: SitFlush: Begin
5/15/2024 9:31,cmd: SitFlush: Begin
5/14/2024 17:32,cmd: SitFlush: Begin
5/14/2024 17:31,cmd: SitFlush: Begin
5/14/2024 17:29,cmd: SitFlush: Begin
5/14/2024 17:28,cmd: SitFlush: Begin
5/14/2024 17:27,cmd: SitFlush: Begin
5/14/2024 17:25,cmd: SitFlush: Begin
5/14/2024 17:24,cmd: SitFlush: Begin
5/14/2024 17:22,cmd: SitFlush: Begin
5/14/2024 17:21,cmd: SitFlush: Begin
5/14/2024 17:19,cmd: SitFlush: Begin
5/14/2024 17:18,cmd: SitFlush: Begin
5/14/2024 17:16,cmd: SitFlush: Begin
5/14/2024 17:15,cmd: SitFlush: Begin
5/14/2024 17:13,cmd: SitFlush: Begin
5/14/2024 16:49,cmd: SitFlush: Begin
5/14/2024 16:48,cmd: SitFlush: Begin
5/14/2024 16:46,cmd: SitFlush: Begin
5/14/2024 16:45,cmd: SitFlush: Begin
5/14/2024 16:33,cmd: SitFlush: Begin
5/14/2024 16:24,cmd: SitFlush: Begin
5/14/2024 15:47,cmd: SitFlush: Begin
5/14/2024 15:40,cmd: SitFlush: Begin
5/14/2024 15:39,cmd: SitFlush: Begin
5/14/2024 15:37,cmd: SitFlush: Begin
5/14/2024 15:19,cmd: SitFlush: Begin
5/14/2024 15:18,cmd: SitFlush: Begin
5/14/2024 15:16,cmd: SitFlush: Begin
5/14/2024 15:14,cmd: SitFlush: Begin
5/14/2024 15:13,cmd: SitFlush: Begin
5/14/2024 15:12,cmd: SitFlush: Begin
5/14/2024 15:10,cmd: SitFlush: Begin
5/14/2024 15:09,cmd: SitFlush: Begin
5/14/2024 15:07,cmd: SitFlush: Begin
5/14/2024 14:55,cmd: SitFlush: Begin
5/14/2024 14:14,cmd: SitFlush: Begin
5/14/2024 12:56,cmd: SitFlush: Begin
5/14/2024 12:55,cmd: SitFlush: Begin
5/14/2024 10:06,cmd: SitFlush: Begin
5/14/2024 9:58,cmd: SitFlush: Begin
5/14/2024 9:57,cmd: SitFlush: Begin
5/14/2024 9:56,cmd: SitFlush: Begin
5/14/2024 9:55,cmd: SitFlush: Begin
5/14/2024 9:54,cmd: SitFlush: Begin
5/14/2024 9:53,cmd: SitFlush: Begin
5/14/2024 9:52,cmd: SitFlush: Begin
5/14/2024 9:51,cmd: SitFlush: Begin
5/14/2024 9:51,cmd: SitFlush: Begin
5/14/2024 9:50,cmd: SitFlush: Begin
5/14/2024 9:49,cmd: SitFlush: Begin
5/14/2024 9:48,cmd: SitFlush: Begin
5/14/2024 9:47,cmd: SitFlush: Begin
5/14/2024 9:47,cmd: SitFlush: Begin
5/14/2024 9:46,cmd: SitFlush: Begin
5/14/2024 9:40,cmd: SitFlush: Begin
5/14/2024 9:22,cmd: SitFlush: Begin
5/14/2024 9:18,cmd: SitFlush: Begin
5/14/2024 9:17,cmd: SitFlush: Begin
5/14/2024 8:54,cmd: SitFlush: Begin
5/13/2024 21:58,cmd: SitFlush: Begin
5/13/2024 21:54,cmd: SitFlush: Begin
5/13/2024 21:50,cmd: SitFlush: Begin
5/13/2024 21:45,cmd: SitFlush: Begin
5/13/2024 21:41,cmd: SitFlush: Begin
5/13/2024 21:39,cmd: SitFlush: Begin
5/13/2024 21:34,cmd: SitFlush: Begin
5/13/2024 21:32,cmd: SitFlush: Begin
5/13/2024 21:27,cmd: SitFlush: Begin
5/13/2024 21:26,cmd: SitFlush: Begin
5/13/2024 21:25,cmd: SitFlush: Begin
5/13/2024 21:23,cmd: SitFlush: Begin
5/13/2024 21:22,cmd: SitFlush: Begin
5/13/2024 21:21,cmd: SitFlush: Begin
5/13/2024 21:13,cmd: SitFlush: Begin
5/13/2024 21:11,cmd: SitFlush: Begin
5/13/2024 20:55,cmd: SitFlush: Begin
5/13/2024 20:53,cmd: SitFlush: Begin
5/13/2024 20:50,cmd: SitFlush: Begin
5/13/2024 20:49,cmd: SitFlush: Begin
5/13/2024 20:49,cmd: SitFlush: Begin
5/13/2024 20:48,cmd: SitFlush: Begin
5/13/2024 20:46,cmd: SitFlush: Begin
5/13/2024 20:45,cmd: SitFlush: Begin
5/13/2024 20:43,cmd: SitFlush: Begin
5/13/2024 20:42,cmd: SitFlush: Begin
5/13/2024 20:41,cmd: SitFlush: Begin
5/13/2024 20:39,cmd: SitFlush: Begin
5/13/2024 20:38,cmd: SitFlush: Begin
5/13/2024 20:37,cmd: SitFlush: Begin
5/13/2024 20:36,cmd: SitFlush: Begin
5/13/2024 20:35,cmd: SitFlush: Begin
5/13/2024 20:34,cmd: SitFlush: Begin
5/13/2024 20:33,cmd: SitFlush: Begin
5/13/2024 20:31,cmd: SitFlush: Begin
5/13/2024 20:30,cmd: SitFlush: Begin
5/13/2024 20:28,cmd: SitFlush: Begin
5/13/2024 20:26,cmd: SitFlush: Begin
5/13/2024 20:25,cmd: SitFlush: Begin
5/13/2024 20:24,cmd: SitFlush: Begin
5/13/2024 20:19,cmd: SitFlush: Begin
5/13/2024 20:16,cmd: SitFlush: Begin
5/13/2024 20:13,cmd: SitFlush: Begin
5/13/2024 20:11,cmd: SitFlush: Begin
5/13/2024 20:09,cmd: SitFlush: Begin
5/13/2024 20:07,cmd: SitFlush: Begin
5/13/2024 20:04,cmd: SitFlush: Begin
5/13/2024 20:02,cmd: SitFlush: Begin
5/13/2024 20:00,cmd: SitFlush: Begin
5/13/2024 19:57,cmd: SitFlush: Begin
5/13/2024 19:55,cmd: SitFlush: Begin
5/13/2024 19:52,cmd: SitFlush: Begin
5/13/2024 19:50,cmd: SitFlush: Begin
5/13/2024 19:48,cmd: SitFlush: Begin
5/13/2024 19:46,cmd: SitFlush: Begin
5/13/2024 19:43,cmd: SitFlush: Begin
5/13/2024 19:41,cmd: SitFlush: Begin
5/13/2024 19:39,cmd: SitFlush: Begin
5/13/2024 19:37,cmd: SitFlush: Begin
5/13/2024 19:34,cmd: SitFlush: Begin
5/13/2024 19:32,cmd: SitFlush: Begin
5/13/2024 19:30,cmd: SitFlush: Begin
5/13/2024 19:28,cmd: SitFlush: Begin
5/13/2024 19:26,cmd: SitFlush: Begin
5/13/2024 19:24,cmd: SitFlush: Begin
5/13/2024 19:23,cmd: SitFlush: Begin
5/13/2024 19:14,cmd: SitFlush: Begin
5/13/2024 19:10,cmd: SitFlush: Begin
5/13/2024 19:07,cmd: SitFlush: Begin
5/13/2024 19:01,cmd: SitFlush: Begin
5/13/2024 18:57,cmd: SitFlush: Begin
5/13/2024 18:56,cmd: SitFlush: Begin
5/13/2024 18:53,cmd: SitFlush: Begin
5/13/2024 18:49,cmd: SitFlush: Begin
5/13/2024 18:47,cmd: SitFlush: Begin
5/13/2024 18:44,cmd: SitFlush: Begin
5/13/2024 18:43,cmd: SitFlush: Begin
5/13/2024 18:42,cmd: SitFlush: Begin
5/13/2024 18:41,cmd: SitFlush: Begin
5/13/2024 18:38,cmd: SitFlush: Begin
5/13/2024 18:37,cmd: SitFlush: Begin
5/13/2024 18:36,cmd: SitFlush: Begin
5/13/2024 18:34,cmd: SitFlush: Begin
5/13/2024 18:33,cmd: SitFlush: Begin
5/13/2024 18:32,cmd: SitFlush: Begin
5/13/2024 18:30,cmd: SitFlush: Begin
5/13/2024 18:28,cmd: SitFlush: Begin
5/13/2024 18:26,cmd: SitFlush: Begin
5/13/2024 18:24,cmd: SitFlush: Begin
5/13/2024 18:23,cmd: SitFlush: Begin
5/13/2024 18:22,cmd: SitFlush: Begin
5/13/2024 18:20,cmd: SitFlush: Begin
5/13/2024 18:17,cmd: SitFlush: Begin
5/13/2024 18:15,cmd: SitFlush: Begin
5/13/2024 18:12,cmd: SitFlush: Begin
5/13/2024 18:10,cmd: SitFlush: Begin
5/13/2024 18:08,cmd: SitFlush: Begin
5/13/2024 18:07,cmd: SitFlush: Begin
5/13/2024 18:05,cmd: SitFlush: Begin
5/13/2024 18:03,cmd: SitFlush: Begin
5/13/2024 18:00,cmd: SitFlush: Begin
5/13/2024 17:56,cmd: SitFlush: Begin
5/13/2024 17:55,cmd: SitFlush: Begin
5/13/2024 17:53,cmd: SitFlush: Begin
5/13/2024 17:51,cmd: SitFlush: Begin
5/13/2024 17:49,cmd: SitFlush: Begin
5/13/2024 17:45,cmd: SitFlush: Begin
5/13/2024 17:35,cmd: SitFlush: Begin
5/13/2024 15:15,cmd: SitFlush: Begin
5/13/2024 14:57,cmd: SitFlush: Begin
5/13/2024 14:56,cmd: SitFlush: Begin
5/13/2024 14:55,cmd: SitFlush: Begin
5/13/2024 14:54,cmd: SitFlush: Begin
5/13/2024 14:54,cmd: SitFlush: Begin
5/13/2024 14:53,cmd: SitFlush: Begin
5/13/2024 14:52,cmd: SitFlush: Begin
5/13/2024 14:51,cmd: SitFlush: Begin
5/13/2024 14:51,cmd: SitFlush: Begin
5/13/2024 14:50,cmd: SitFlush: Begin
5/13/2024 14:49,cmd: SitFlush: Begin
5/13/2024 14:49,cmd: SitFlush: Begin
5/13/2024 14:48,cmd: SitFlush: Begin
5/13/2024 14:44,cmd: SitFlush: Begin
5/13/2024 14:43,cmd: SitFlush: Begin
5/13/2024 14:42,cmd: SitFlush: Begin
5/13/2024 14:42,cmd: SitFlush: Begin
5/13/2024 14:41,cmd: SitFlush: Begin
5/13/2024 14:40,cmd: SitFlush: Begin
5/13/2024 14:40,cmd: SitFlush: Begin
5/13/2024 14:39,cmd: SitFlush: Begin
5/13/2024 14:38,cmd: SitFlush: Begin
5/13/2024 14:37,cmd: SitFlush: Begin
5/13/2024 14:37,cmd: SitFlush: Begin
5/13/2024 14:36,cmd: SitFlush: Begin
5/13/2024 14:35,cmd: SitFlush: Begin
5/13/2024 14:34,cmd: SitFlush: Begin
5/13/2024 14:34,cmd: SitFlush: Begin
5/13/2024 14:33,cmd: SitFlush: Begin
5/13/2024 14:32,cmd: SitFlush: Begin
5/13/2024 14:31,cmd: SitFlush: Begin
5/13/2024 14:31,cmd: SitFlush: Begin
5/13/2024 14:30,cmd: SitFlush: Begin
5/13/2024 14:29,cmd: SitFlush: Begin
5/13/2024 14:28,cmd: SitFlush: Begin
5/13/2024 14:28,cmd: SitFlush: Begin
5/13/2024 14:27,cmd: SitFlush: Begin
5/13/2024 14:26,cmd: SitFlush: Begin
5/13/2024 14:26,cmd: SitFlush: Begin
5/13/2024 14:25,cmd: SitFlush: Begin
5/13/2024 14:24,cmd: SitFlush: Begin
5/13/2024 14:23,cmd: SitFlush: Begin
5/13/2024 14:23,cmd: SitFlush: Begin
5/13/2024 14:22,cmd: SitFlush: Begin
5/13/2024 14:21,cmd: SitFlush: Begin
5/13/2024 14:21,cmd: SitFlush: Begin
5/13/2024 14:20,cmd: SitFlush: Begin
5/13/2024 14:18,cmd: SitFlush: Begin
5/13/2024 14:17,cmd: SitFlush: Begin
5/13/2024 14:16,cmd: SitFlush: Begin
5/13/2024 14:15,cmd: SitFlush: Begin
5/13/2024 14:14,cmd: SitFlush: Begin
5/13/2024 12:16,cmd: SitFlush: Begin
5/13/2024 12:15,cmd: SitFlush: Begin
5/13/2024 12:13,cmd: SitFlush: Begin
5/13/2024 12:11,cmd: SitFlush: Begin
5/13/2024 12:04,cmd: SitFlush: Begin
5/13/2024 12:03,cmd: SitFlush: Begin
5/13/2024 12:02,cmd: SitFlush: Begin
5/13/2024 12:01,cmd: SitFlush: Begin
5/13/2024 12:00,cmd: SitFlush: Begin
5/13/2024 11:59,cmd: SitFlush: Begin
5/13/2024 11:58,cmd: SitFlush: Begin
5/13/2024 11:57,cmd: SitFlush: Begin
5/13/2024 11:56,cmd: SitFlush: Begin
5/13/2024 11:56,cmd: SitFlush: Begin
5/13/2024 11:55,cmd: SitFlush: Begin
5/13/2024 11:47,cmd: SitFlush: Begin
5/13/2024 11:46,cmd: SitFlush: Begin
5/13/2024 11:45,cmd: SitFlush: Begin
5/13/2024 11:44,cmd: SitFlush: Begin
5/13/2024 11:42,cmd: SitFlush: Begin
5/13/2024 11:42,cmd: SitFlush: Begin
5/13/2024 11:41,cmd: SitFlush: Begin
5/13/2024 11:40,cmd: SitFlush: Begin
5/13/2024 11:38,cmd: SitFlush: Begin
5/13/2024 11:38,cmd: SitFlush: Begin
5/13/2024 11:37,cmd: SitFlush: Begin
5/13/2024 11:36,cmd: SitFlush: Begin
5/13/2024 11:35,cmd: SitFlush: Begin
5/13/2024 11:33,cmd: SitFlush: Begin
5/13/2024 11:31,cmd: SitFlush: Begin
5/13/2024 10:30,cmd: SitFlush: Begin
5/13/2024 10:16,cmd: SitFlush: Begin
5/13/2024 10:15,cmd: SitFlush: Begin
5/13/2024 9:59,cmd: SitFlush: Begin
5/12/2024 21:05,cmd: SitFlush: Begin
5/12/2024 21:03,cmd: SitFlush: Begin
5/12/2024 21:02,cmd: SitFlush: Begin
5/12/2024 21:01,cmd: SitFlush: Begin
5/12/2024 20:59,cmd: SitFlush: Begin
5/12/2024 20:57,cmd: SitFlush: Begin
5/12/2024 20:54,cmd: SitFlush: Begin
5/12/2024 20:53,cmd: SitFlush: Begin
5/12/2024 20:51,cmd: SitFlush: Begin
5/12/2024 20:48,cmd: SitFlush: Begin
5/12/2024 20:46,cmd: SitFlush: Begin
5/12/2024 20:44,cmd: SitFlush: Begin
5/12/2024 20:42,cmd: SitFlush: Begin
5/12/2024 20:39,cmd: SitFlush: Begin
5/12/2024 20:37,cmd: SitFlush: Begin
5/12/2024 20:36,cmd: SitFlush: Begin
5/12/2024 20:33,cmd: SitFlush: Begin
5/12/2024 20:31,cmd: SitFlush: Begin
5/12/2024 20:30,cmd: SitFlush: Begin
5/12/2024 20:27,cmd: SitFlush: Begin
5/10/2024 19:31,cmd: SitFlush: Begin
5/10/2024 19:28,cmd: SitFlush: Begin
5/10/2024 19:21,cmd: SitFlush: Begin
5/10/2024 19:17,cmd: SitFlush: Begin
5/10/2024 19:15,cmd: SitFlush: Begin
5/10/2024 19:10,cmd: SitFlush: Begin
5/10/2024 19:09,cmd: SitFlush: Begin
5/10/2024 19:05,cmd: SitFlush: Begin
5/10/2024 19:04,cmd: SitFlush: Begin
5/10/2024 19:03,cmd: SitFlush: Begin
5/10/2024 19:01,cmd: SitFlush: Begin
5/10/2024 19:00,cmd: SitFlush: Begin
5/10/2024 18:59,cmd: SitFlush: Begin
5/10/2024 18:58,cmd: SitFlush: Begin
